"NetworkFilename","PoseFilename","AgeGroup","MouseID","Strain","Diet","AgeW","AgeAtVid","CFI_norm","score","median_angular_velocity","median_base_tail_lateral_displacement","median_limb_duty_factor","median_nose_lateral_displacement","median_speed_cm_per_sec","median_step_length1","median_step_width","median_stride_length","median_tip_tail_lateral_displacement","stride_count","angular_velocity_iqr","base_tail_lateral_displacement_iqr","limb_duty_factor_iqr","nose_lateral_displacement_iqr","speed_cm_per_sec_iqr","step_length1_iqr","step_width_iqr","stride_length_iqr","tip_tail_lateral_displacement_iqr","median_length","median_width","dAC_mean","dAC_stdev","dAC_min","dAC_median","dB_mean","dB_stdev","dB_max","dB_median","aABC_mean","aABC_stdev","aABC_min","aABC_median","dAC_nongait_mean","dAC_nongait_stdev","dAC_nongait_median","dB_nongait_max","dB_nongait_median","aABC_nongait_mean","aABC_nongait_stdev","aABC_nongait_median","distance_cm","center_time_secs","periphery_time_secs","corner_time_secs","center_distance_cm","periphery_distance_cm","corner_distance_cm","grooming_number_bouts","grooming_duration_secs","Rearing_supported_T5","Rearing_supported_T20","Rearing_supported_T55","Rearing_unsupported_T5","Rearing_unsupported_T20","Rearing_unsupported_T55","Grooming_T5","Grooming_T20","Grooming_T55","alopecia","loss_of_fur_colour","dermatitis","loss_of_whiskers","coat_condition","piloerection","cataracts","eye_discharge_swelling","microphthalmia","corneal_opacity","nasal_discharge","rectal_prolapse","vaginal_uterine","diarrhea","vestibular_disturbance","vision_loss_visual_placing","menace_reflex","tail_stiffening","gait_disorders","tremor","tumours","distended_abdomen","kyphosis","body_condition","breathing_rate_depth","malocclusions","righting_reflex","FLL","FIdate","Batch","Weight","pallor_or_cyanosis","hunched","eye_discharge","changes_to_the_globe","response_to_analgesic","peri_retro_orbital_swelling","vaginal_uterine_prolapse","activity","response_to_external_stimuli","paralysis","tumors","urine","dehydration_reduced_skin_turgor","head_piloerection","thoracic_mass","NFI","temperature","CFI","FIs","loss_of_fur_color","Sex","Tester"
"LL1-B6/2022-05-20_MFS/DO1953_DO_F_8892.avi","LL1-B6/2022-05-20_MFS/DO1953_DO_F_8892",NA,"DO-1953","DO","AL",108,95.43,0.083333333,2.333333324,-15.71504153,0.151115393,0.5,0.117712506,19.17440058,3.015485347,3.050214153,4.70535,0.348775925,1215,65.97622488,0.074361165,0.173611111,0.183840765,6.692639398,1.535804472,0.363858238,1.812567888,0.23809321,60.15044785,35.96128845,0.636431105,0.118384711,0.085210864,0.635496486,3.772729372,2.585535872,34.88552709,3.16227766,160.9454497,18.18558588,8.353945239,166.2637317,0.646198759,0.111325727,0.661208616,29.03876719,11.01135777,156.3924464,21.18145753,162.1946498,510.2355,13.122225,46.88334167,20.69721392,159.7066583,350.529,98.90047167,0.083333333,0.436110833,0.0343333333333333,0.0192222222222222,0.0164646464646464,0.0032222222222222,0.0030555555555555,0.0021919191919191,0.0006666666666666,0.01525,0.0145050505050505,NA,NA,0,NA,0.5,0.5,NA,NA,NA,NA,0,0,NA,0,0,NA,NA,0,0.5,0,NA,0.5,0,0.5,0,0,NA,0.883611111111111,2022-05-26,"Old",45.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083333333,37.3,2.5,30,NA,"Female","Gaven"
"LL1-B6/2022-05-20_MFS/DO1957_DO_F_8894.avi","LL1-B6/2022-05-20_MFS/DO1957_DO_F_8894",NA,"DO-1957","DO","AL",108,95.43,0.133333333,3.733333324,-4.616528061,0.167774731,0.583333333,0.124501254,16.80036319,1.92320105,2.216433772,4.21005,0.436728122,129,48.82805994,0.122289627,0.166666667,0.081020912,7.966282896,2.011490799,0.582099162,2.525925065,0.466129314,63.47151566,30.78153038,0.685072382,0.075992539,0.160444926,0.675783374,3.625470809,1.935489467,18.38477631,3.605551275,163.5584111,11.63752102,47.33730586,164.8394287,0.70693828,0.087387928,0.707930887,27.31300057,10.79351657,156.8498871,17.74355833,159.7060263,171.5505417,2.447225,57.55555833,48.302775,22.367675,149.1828667,78.80428333,0,0,0.0854444444444444,0.0794722222222222,0.0773939393939393,0.0166666666666666,0.0170555555555555,0.0182626262626262,0.0035555555555555,0.0798333333333333,0.0526969696969696,NA,NA,0,NA,0,0.5,NA,NA,NA,NA,0,0,NA,0,0,NA,NA,0,0.5,0.5,NA,0,0.5,1,0.5,0,NA,0.883611111111111,2022-05-26,"Old",25.72,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.133333333,36.6,4,30,NA,"Female","Gaven"
"LL1-B6/2022-05-20_MFS/DO1958_DO_F_8895.avi","LL1-B6/2022-05-20_MFS/DO1958_DO_F_8895",NA,"DO-1958","DO","AL",108,95.43,0.2,5.6,-4.042742069,0.115979811,0.642857143,0.081738411,10.77553419,2.349358828,4.426687484,2.351044594,0.316933253,184,55.05774987,0.103175965,0.178571429,0.082518938,3.170359078,2.53854068,0.997696713,2.213443265,0.29676398,65.43235779,51.21592522,0.625968231,0.082065358,0.11587287,0.623994501,5.795371908,4.4433909,39.66106403,4.472135955,155.8446006,23.32654226,9.753058268,162.5906973,0.684325141,0.123912097,0.697468911,39.12160528,14.70544117,150.386764,28.03277835,158.4985657,160.2797833,11.92222833,48.08055,35.93888867,54.70896667,105.5709167,54.10440167,0,0,0.102777777777778,0.110694444444444,0.0848080808080808,0.0005555555555555,0.0080555555555555,0.0148181818181818,0.034,0.0270277777777777,0.0501515151515151,NA,NA,0,NA,0.5,1,NA,NA,NA,NA,0,0,NA,0,0,NA,NA,0,0.5,0.5,NA,1,0.5,1,0.5,0,NA,0.883611111111111,2022-05-26,"Old",64.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.2,37,6,30,NA,"Female","Gaven"
"LL4-B6/2022-06-22_MFS/DO2034_DO_F_8945.avi","LL4-B6/2022-06-22_MFS/DO2034_DO_F_8945",NA,"DO-2034","DO","AL",107,100.14,0.25,7,-0.277800293,0.127543133,0.678571429,0.092780463,13.58098119,2.309818368,3.060767406,4.333875,0.272296177,884,30.53918243,0.06117085,0.15,0.093500019,4.460726068,1.705714404,0.421809552,2.366637795,0.220951984,59.10623169,37.93648529,0.662383712,0.096790121,0.065706341,0.653976173,4.255877723,3.645450182,31.11269837,3.16227766,157.8087014,22.5456714,8.32565033,164.3872065,0.67844872,0.129810868,0.684771434,38.83297568,11.3137085,148.2887963,29.12472085,155.3248956,255.8324167,8.086111083,51.91944167,14.61665833,59.41832083,196.41425,51.92485833,0.416666667,3.350000833,0.0592222222222222,0.0538333333333333,0.0423636363636363,0.0025555555555555,0.00225,0.0022828282828282,0.0022222222222222,0.0162222222222222,0.0503030303030303,NA,NA,0,NA,0.5,1,NA,NA,NA,NA,0,0,NA,0,0,NA,NA,0.5,0.5,0.5,NA,0.5,1,0.5,0,0,NA,0.93588785046729,2022-06-24,"Old",42.06,0.5,0.5,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0.25,37.8,7.5,30,NA,"Female","Gaven"
"LL4-B6/2022-06-22_MFS/DO2035_DO_F_8946.avi","LL4-B6/2022-06-22_MFS/DO2035_DO_F_8946",NA,"DO-2035","DO","AL",105,100.14,0.15,4.2,-0.272915567,0.098366456,0.6,0.07674188,12.76477353,1.920576296,4.186403275,2.715694263,0.234506166,169,50.73081097,0.080190756,0.166666667,0.077059229,4.516090199,1.9812,0.807745926,1.892178084,0.225838795,69.64488983,48.58434677,0.767588857,0.045977109,0.407858926,0.764126572,3.921115287,2.009564454,18.38477631,3.605551275,168.1421587,10.61988163,103.6151967,171.1344872,0.753859667,0.042890369,0.753996077,27.50454508,12.16552506,164.2761834,13.10149742,168.2406141,59.64795833,4.02499725,55.983325,38.88888333,11.89148,47.7565,18.70403583,0,0,0.0092222222222222,0.0123888888888888,0.0103737373737373,0.0027777777777777,0.0023055555555555,0.0015656565656565,0.007,0.0045555555555555,0.0096262626262626,NA,NA,0,NA,0.5,1,NA,NA,NA,NA,0,0,NA,0,0,NA,NA,0.5,0.5,0,NA,1,0.5,0.5,0,0,NA,0.953714285714286,2022-06-24,"Old",61.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,36.4,4.5,30,NA,"Female","Gaven"
"LL4-B6/2022-06-22_MFS/DO2036_DO_F_8947.avi","LL4-B6/2022-06-22_MFS/DO2036_DO_F_8947",NA,"DO-2036","DO","AL",107,100.14,0.133333333,3.733333324,-5.813628386,0.13140401,0.428571429,0.138331068,19.8702942,2.674958964,3.123775427,4.959187385,0.261784764,494,70.10907366,0.096008767,0.25,0.16169875,11.71334269,2.082571596,0.516190441,3.297552561,0.241985292,58.69289017,40.23791122,0.665308961,0.087361214,0.081432793,0.671512012,4.917992107,3.238245643,23.76972865,4.242640687,156.3631511,20.59819779,0,161.7992288,0.677682642,0.101039795,0.689508048,32.89376841,11.41271221,147.5721175,24.17281651,153.0506175,272.0106417,6.125003333,53.87778333,35.93333333,72.309575,199.7010583,77.47810833,0.333333333,2.619444167,0.0015555555555555,0.0016666666666666,0.0018989898989898,0,0,2.02020202020202e-05,0.0001111111111111,0.0005277777777777,0.0119090909090909,NA,NA,0,NA,0.5,1,NA,NA,NA,NA,0,0,NA,0,0.5,NA,NA,0,0.5,0,NA,0.5,0.5,0.5,0,0,NA,0.93588785046729,2022-06-24,"Old",48.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133333333,38,4,30,NA,"Female","Gaven"
"LL4-B6/2022-06-22_MFS/DO2037_DO_F_8948.avi","LL4-B6/2022-06-22_MFS/DO2037_DO_F_8948",NA,"DO-2037","DO","AL",102,100.14,0.183333333,5.133333324,-1.558243754,0.124304735,0.65,0.087261471,13.06679643,2.310919442,3.649583922,2.451609921,0.256363594,61,47.92014674,0.087556729,0.227272727,0.085650056,4.603792136,2.076573322,0.466351034,2.311218044,0.198654587,66.30630493,42.16138268,0.686804415,0.059412565,0.186224693,0.678959063,3.656115727,2.484975438,31.30495168,3.16227766,164.6435692,12.98627111,12.11154951,168.4533095,0.692161839,0.068868793,0.676372268,35.84689666,10.29563014,159.503246,17.1556737,164.4384897,63.92483333,1.108336083,58.89445,24.55277225,9.885349167,54.03950833,20.26368083,0,0,0.0064444444444444,0.0051111111111111,0.0058383838383838,0.0193333333333333,0.0196388888888888,0.0201313131313131,0.0025555555555555,0.0055833333333333,0.0291515151515151,NA,NA,0,NA,1,1,NA,NA,NA,NA,0,0,NA,0,0.5,NA,NA,0,0.5,0.5,NA,0,1,0.5,0.5,0,NA,0.981764705882353,2022-06-24,"Old",43.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183333333,36.9,5.5,30,NA,"Female","Gaven"
"/DO2353_DO_M_25068.avi","/DO2353_DO_M_25068",NA,"DO-2353","DO","AL",25.2857142857143,25.2857142857143,0.125,3.5,-3.71989068609326,0.121253103055929,0.590909090909091,0.0736619854257831,15.4689958299251,3.06309820689787,2.93571037976782,6.48047787253859,0.390222702173896,31,14.617931542768,0.0274061305424331,0.165909090909091,0.0541869307695499,7.2917788359658,0.991628680717589,0.451248665900829,0.773054916218426,0.222961454293736,59.0549468994141,32.4991455078125,0.57552703251855,0.142238929968975,0,0.578836372727002,3.70049120552508,2.69371189651411,23.5053185470863,3.04138126514911,158.17548297717,22.7711896147463,0,164.87220504183,0.218040613030667,0.0471291578196893,0.219076876502075,33.0151480384384,11.2361025271221,152.684248947549,26.1200822703061,159.389681658277,8903.13923,198.19997,3401.8666,2718.6001,1539.282633,7363.85933,2932.37463,9,195.86667,0.0987777777777777,0.14675,0.118727272727273,0.0026666666666666,0.0117222222222222,0.0297070707070707,0.0093333333333333,0.0162777777777777,0.0641212121212121,0.5,NA,0.5,1,0.5,0.5,0,NA,0,0,0,0,NA,0,0,0,0,0,0.5,0.5,NA,0,0,0,0,0,0,0.999019607843137,2023-06-26,"New",29.06,0,0,0,0,NA,0,0,NA,NA,0,0,0,0,0,0,0.125,38.7,4.5,36,0.5,"Male","Sean Deats"
"/DO2342_DO_M_25057.avi","/DO2342_DO_M_25057",NA,"DO-2342","DO","AL",25.2857142857143,25.2857142857143,0.0555555555555556,1.55555555555556,-2.38642856691237,0.105197624798407,0.5625,0.0975451502310482,12.9372172867872,3.55771029184458,3.1044008731842,5.93602523639278,0.343513668520563,7,19.7481793951526,0.0341011024555119,0.199305555555556,0.0301480670767447,6.3503603670071,1.24258250589047,0.153625170516665,0.906940091079838,0.171442506340452,68.7176666259766,34.0998096466064,0.664916075420667,0.135295772797471,0.1076164102703,0.686490704780885,4.0875043417831,3.30013721138913,26,3.20156211871642,160.120483509587,21.437433303079,0.213789229876531,166.429565614839,0.0960897597390945,0.0293462816204027,0.0971644070339264,29.0903764155777,11.2361025271221,150.540011982651,27.2405842856106,158.157781560782,15241.8329,793.366774,2806.6332,1013.533436,3712.36566,11529.4676,3571.76387,18,512.03333,0.0288888888888888,0.073,0.0907575757575757,0.0045555555555555,0.0108611111111111,0.0262828282828282,0.0305555555555555,0.0505833333333333,0.0475454545454545,0.5,NA,0,0,0.5,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0.5,NA,0,0,0,0,0,0,0.999019607843137,2023-06-27,"New",44.61,0,0,0,0,NA,0,0,NA,NA,0,0,0,0,0,0,0.0555555555555556,39,2,36,0.5,"Male","Sean Deats"
"/DO2312_DO_F_25116.avi","/DO2312_DO_F_25116",NA,"DO-2312","DO","AL",25.8571428571429,25.8571428571429,0.0555555555555556,1.55555555555556,10.1445465671477,0.130954163367071,0.44375,0.13776740737122,19.4795593476824,3.07468358427286,3.00635728240013,6.28601977229118,0.270245105845095,2,3.36826178253834,0.000210531588235,0.00625,0.0246666376984121,11.6426922459704,1.02489452809095,4.44089209850063e-16,0.819915622472763,0.205269789670713,58.1530685424805,31.2631969451904,0.60058761311084,0.162634222744478,0,0.598849471616342,3.56097057583681,2.44831207488337,28.3989436423259,3.04138126514911,158.993434056048,21.8426852868531,1.20741826972573e-06,165.068582821862,0.69127623112854,0.156083617880008,0.71720396661649,35.1923287095356,11.4017542509914,152.328190900778,28.2495642026572,160.201123645475,135957.896,264.30003,3335.6999,883.23322,2204.9679,133752.924,45277.1396,0,0,0.0776666666666666,0.105777777777778,0.123272727272727,0.0037777777777777,0.0176111111111111,0.0153737373737373,0.0247777777777777,0.0495,0.117070707070707,0.5,NA,0,0,0.5,0,0,NA,0,0,0,0,NA,0,0,0,0.5,0,0,0,NA,0,0,0,0,0,0,0.999019607843137,2023-06-26,"New",30.19,0,0,0,0,NA,0,0,NA,NA,0,0,0,0,0,0,0.0555555555555556,38.2,2,36,0.5,"Female","Sean Deats"
"/DO2277_DO_F_25081.avi","/DO2277_DO_F_25081",NA,"DO-2277","DO","AL",25.2857142857143,25.2857142857143,0.0416666666666667,1.16666666666667,-1.15951349788533,0.156605684640198,0.5,0.0974869040891186,17.332680585281,2.64672002882949,2.84799548044121,5.45935161440557,0.343529767897086,47,18.8941005974133,0.0584998809130894,0.144345238095238,0.046709884618478,9.58900171448329,1.24579078808572,0.478774264379116,2.09519238257743,0.116098862195986,66.1537933349609,33.3738975524902,0.687550865853237,0.105871645755642,0.0506824730528172,0.688237379821684,3.48259120150661,2.23756555167356,23.7065391822594,3.04138126514911,163.529320372817,13.8073470705703,5.1944289077348,166.544157021076,0.639236639334474,0.160530164613769,0.647396308272331,37.5765884561119,10.5475115548645,152.709491362762,26.44650841743,159.818368485914,11973.5572,178.699863,3421.4001,1617.93345,874.48255,11099.0755,3744.21854,5,81.96657,0.009,0.0194722222222222,0.0312222222222222,0.0008888888888888,0.0025833333333333,0.0107070707070707,0.0001111111111111,0.0109722222222222,0.0302424242424242,0.5,NA,0,0,0.5,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0.999019607843137,2023-06-26,"New",28.85,0,0,0,0,NA,0,0,NA,NA,0,0,0,0,0,0,0.0416666666666667,38.2,1.5,36,0.5,"Female","Sean Deats"
"/DO2295_DO_F_25099.avi","/DO2295_DO_F_25099",NA,"DO-2295","DO","AL",25.8571428571429,25.8571428571429,0.0416666666666667,1.16666666666667,-2.92126059496828,0.150325658565409,0.5,0.0842897181604267,17.1506443394834,2.86913515721555,2.81440452122892,5.58306828087176,0.331205792775452,80,14.9096107343541,0.0462523662877034,0.12281746031746,0.0421128870643558,6.94169182671549,0.77387590604919,0.283143983867336,1.01457953453064,0.23525317602968,252.221656799316,38.0832271575928,0.682142853785193,0.128741703384674,0.232306996762341,0.67648818579143,3.3452015317736,1.63112284697655,27.372431386342,3.16227766016838,166.918918248391,10.754447471135,7.62565764482672,169.434126728869,0.717038054724615,0.112640204812748,0.724734231778649,30.5,11.6726175299288,154.687864992591,20.0011564303052,158.951690504303,15983.5461,333.166539,3266.9335,1569.0668,2117.405804,13866.143,4431.3015,17,236.29991,0.0551111111111111,0.0393055555555555,0.0349898989898989,0.0061111111111111,0.0020833333333333,0.0015252525252525,0,0.0235833333333333,0.0128989898989899,0.5,NA,0,0,0.5,0,0,NA,0,0,0,0,NA,0,0.5,0,0,0,0,0,NA,0,0,0,0,0,0,0.999019607843137,2023-06-26,"New",29.86,0,0,0,0,NA,0,0,NA,NA,0,0,0,0,0,0,0.0416666666666667,38.2,1.5,36,0,"Female","Sean Deats"
"/DO2333_DO_M_25049.avi","/DO2333_DO_M_25049",NA,"DO-2333","DO","AL",25.2857142857143,25.2857142857143,0.0694444444444444,1.94444444444444,-11.6116326600266,0.126280544881982,0.55,0.0611756770082359,12.9998164765249,3.89999404549599,3.40519497646445,6.65923903961577,0.209741971756891,3,5.75317614048756,0.0105170497299615,0.0909090909090909,0.02849286482266,7.4766196372982,0.416983689443305,0.589725633558187,0.632025154337183,0.164926544470991,64.5400276184082,34.7835960388184,0.659573784735967,0.111109599449082,0.0795847934109621,0.664022364356358,3.85391709304487,2.67034323187489,27.0185121722126,3.16227766016838,161.211997191059,17.9373833232635,0.726373501367833,166.726149210438,0.714431480043791,0.111897370617858,0.707622200897694,24.3823706804732,12.1757956618859,162.775642622228,14.6036327782029,166.311746826362,11811.1361,663.200029,2936.83313,1068.400243,2169.776504,9641.359,2853.60701,12,132.63323,0.0137777777777777,0.0294722222222222,0.0341212121212121,0.0025555555555555,0.00375,0.0024545454545454,0.0431111111111111,0.0399444444444444,0.0556868686868686,0.5,NA,0,0,0.5,0.5,0,NA,0,0,0,0,NA,0,0.5,0,0,0,0,0,NA,0,0,0,0,0,0,0.999019607843137,2023-06-26,"New",40.03,0,0,0,0,NA,0,0,NA,NA,0,0,0,0,0,0,0.0694444444444444,38.4,2.5,36,0.5,"Male","Sean Deats"
"/DO2315_DO_F_25119.avi","/DO2315_DO_F_25119",NA,"DO-2315","DO","AL",25.8571428571429,25.8571428571429,0.0277777777777778,0.777777777777778,2.14381310271634,0.112718703232679,0.5625,0.0869271338673466,20.8219915537273,3.09237405578389,2.82428137550128,6.01512910812592,0.389285164794275,46,12.6725674570948,0.0475881225425736,0.073611111111111,0.0373915887360203,12.4763884331264,0.852742215896922,0.332233352489005,0.804130223717833,0.186641411292642,323.748596191406,43.2828674316406,0.650527312637792,0.134572556931273,0.0160664598034026,0.635590449433801,4.30070635375231,3.17096588156788,26.2154534578367,3.60555127546399,159.9500100973,21.8645070046097,0.403484735058946,166.607502246249,0.69184734570754,0.119700934185336,0.705568336543867,32.8823660949148,10.6066017177982,154.341104223535,23.0736812629694,160.222328216995,11502.4543,389.900047,3210.1668,1250.066393,2115.767429,9386.6848,2961.426949,15,303.50004,0.0392222222222222,0.0730833333333333,0.0766666666666666,0.0016666666666666,0.0035,0.0037878787878787,0.0193333333333333,0.0685,0.11,0.5,NA,0,0,0.5,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0.999019607843137,2023-06-26,"New",41.04,0,0,0,0,NA,0,0,NA,NA,0,0,0,0,0,0,0.0277777777777778,37.7,1,36,0,"Female","Sean Deats"
"/DO2316_DO_F_25120.avi","/DO2316_DO_F_25120",NA,"DO-2316","DO","AL",25.8571428571429,25.8571428571429,0.0555555555555556,1.55555555555556,-0.866174313444212,0.11115492292685,0.5625,0.0789726013960955,16.9111634930608,2.99671434128057,2.43559136904763,5.51724701045888,0.243790383354313,44,11.1327304230367,0.0431257333970286,0.111111111111111,0.0556736312746638,9.15520333850146,0.866645003559703,0.253026010296769,1.0101722752831,0.236913495468124,62.9365615844727,33.1916122436523,0.592992558449563,0.147309854622248,0.094245153969813,0.605076731459082,4.04663436233192,2.98948556377424,26.2488094968134,3.35410196624968,157.490681466099,23.1341808776973,13.541971506473,164.328908547991,0.615918440100188,0.139063282085717,0.619768859800463,29.9541316015003,11.5974135047432,154.283052470205,27.6873444141199,162.142665487156,16114.0239,353.033268,3247.0335,1747.53323,1756.07424,14357.9472,5141.16418,8,101.03337,0.0133333333333333,0.0495833333333333,0.0699090909090909,0.0067777777777777,0.0198055555555555,0.0391616161616161,0,0.0269166666666666,0.0608585858585858,0.5,NA,0,0,0.5,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0.5,NA,0,0,0,0,0,0,0.999019607843137,2023-06-26,"New",36.96,0,0,0,0,NA,0,0,NA,NA,0,0,0,0,0,0,0.0555555555555556,37.9,2,36,0.5,"Female","Sean Deats"
"/DO2325_DO_F_25129.avi","/DO2325_DO_F_25129",NA,"DO-2325","DO","AL",25.8571428571429,25.8571428571429,0.0555555555555556,1.55555555555556,-0.724494402725867,0.105730737580156,0.5,0.0690319922990555,14.0984382653441,2.23491507391371,3.1264204324966,5.14939400103041,0.223405967208397,70,18.655156640725,0.0379076532231111,0.110763888888889,0.0442134784127096,5.95637186908307,1.43318787795009,0.335454867284402,3.04678176578847,0.163329162734099,61.2763786315918,30.4811611175537,0.594976051730277,0.0952037065679208,0.109231691185743,0.586889633315269,2.88810097423844,2.04559077548158,20.591260281974,2.5,165.4242021831,13.0714657187769,62.6410627334466,168.483437583772,0.643993919044769,0.139059325309028,0.657784453152267,31.5634282041733,12.2065556157337,151.236550331949,26.4109880188587,158.223419293177,16713.9276,211.099866,3388.9335,2125.733,1892.743899,14821.1866,5879.22,11,203.06666,0.044,0.0520833333333333,0.0497676767676767,0.0026666666666666,0.0108333333333333,0.0138989898989898,0.0001111111111111,0.0105555555555555,0.0269696969696969,0,NA,0,1,0.5,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0.999019607843137,2023-06-27,"New",21.24,0,0,0,0,NA,0,0,NA,NA,0,0,0,0,0,0,0.0555555555555556,38.5,2,36,0.5,"Female","Sean Deats"
"/DO2308_DO_F_25112.avi","/DO2308_DO_F_25112",NA,"DO-2308","DO","AL",25.8571428571429,25.8571428571429,0.0694444444444444,1.94444444444444,-10.5957762826149,0.173354891479041,0.5625,0.0661096204399557,17.1509209160239,3.36823425871455,2.71741041225008,4.6300780715611,0.260966934467305,3,13.2791446030352,0.0469002989630037,0.0793650793650794,0.0050357464591899,9.02020187276525,0.778368497369312,0.46185673586258,0.915924974814807,0.157691458411912,380.734130859375,45.9414539337158,0.475886253461733,0.100121714570816,0.0799661391571353,0.441627438070597,2.76949321006889,1.81785269727174,34.0771184227775,2.5,164.858824149914,12.9625861468832,0.578725565607346,168.154608540415,0.672167116347985,0.0994681412181213,0.674438475056968,24.5814971065637,11.1803398874989,159.354834514959,18.6314960982908,164.022589325255,18102.1274,718.599877,2881.46667,1412.633334,4707.13208,13394.9951,4112.93019,13,175.20004,0.0105555555555555,0.0213055555555555,0.0174444444444444,0.0012222222222222,0.0004444444444444,0.0003535353535353,0.0318888888888888,0.0090833333333333,0.0332828282828282,0.5,NA,0,0,0.5,0.5,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0.5,NA,0,0,0,0,0,0,0.999019607843137,2023-06-27,"New",29.93,0,0,0,0,NA,0,0,NA,NA,0,0,0,0,0,0,0.0694444444444444,39.1,2.5,36,0.5,"Female","Sean Deats"
"/DO2330_DO_F_25134.avi","/DO2330_DO_F_25134",NA,"DO-2330","DO","AL",25.8571428571429,25.8571428571429,0.0277777777777778,0.777777777777778,3.31762943570918,0.098233104852884,0.555555555555556,0.102480053867244,18.0677946937732,3.66374268029265,2.85975053681506,6.39522992404659,0.21826027145303,22,19.0263298708322,0.0520397996571561,0.096969696969697,0.0537892898772474,10.8593356513378,0.963060034240035,0.291272630480036,1.09102460511398,0.12401675689448,65.3259201049805,35.9881763458252,0.574813292884746,0.124845086579165,0.0996527604361489,0.57115079305335,4.27512557801188,3.26286972452271,23.9008368054342,3.5,157.969086797595,22.13432750304,0.753848333070392,164.350831254615,0.562074852169989,0.0890852325139016,0.53984947453366,30.1496268633627,10.9201648339208,157.873053097055,18.5735357114587,163.463207922542,10009.1129,891.466724,2708.566673,1498.233194,2375.28229,7633.82708,2860.9607,16,218.06656,0.006,0.0142222222222222,0.014050505050505,0.0021111111111111,0.0076666666666666,0.0132121212121212,0.031,0.0436666666666666,0.0877171717171717,0,NA,0,0,0.5,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0.999019607843137,2023-06-27,"New",36.83,0,0,0,0,NA,0,0,NA,NA,0,0,0,0,0,0,0.0277777777777778,37.4,1,36,0.5,"Female","Sean Deats"
"/DO2317_DO_F_25121.avi","/DO2317_DO_F_25121",NA,"DO-2317","DO","AL",25.8571428571429,25.8571428571429,0.0833333333333333,2.33333333333333,-2.2465064540191,0.113870542772616,0.520833333333333,0.0734746096877498,16.7227071317976,2.27226497323048,2.83696636498418,5.2780644917534,0.18733830873208,42,18.68576990791,0.0488129984833418,0.0958333333333333,0.0491204405909865,8.18714076650295,1.1116174099226,0.427411084080924,1.06096831973014,0.126628933205571,65.0149612426758,38.152961730957,0.124756915052365,0.0392427900732569,0.0206435499236201,0.120235302530883,3.24052021341302,7.87775565230159,319.152784728569,2.5,167.340699136005,11.9020391190282,0.505750365603069,170.284260234747,0.664956181076549,0.14660458692411,0.671443928994084,31.2169825575759,12.1757956618859,150.589036616972,27.9577978069224,158.411710088851,11752.0737,18.266668,3581.7334,3251.9332,287.180507,11464.8937,8896.5768,0,0,0.0031111111111111,0.01325,0.0084242424242424,0.0006666666666666,0.0002222222222222,0.0002121212121212,0.0032222222222222,0.0083333333333333,0.004070707070707,0.5,NA,0,0,0.5,0.5,0,NA,0,0,0,0,NA,0,0.5,0,0,0,0.5,0,NA,0,0,0,0,0,0,0.999019607843137,2023-06-26,"New",48.79,0,0,0,0,NA,0,0,NA,NA,0,0,0,0,0,0,0.0833333333333333,38.2,3,36,0.5,"Female","Sean Deats"
